food_id|attribute|value1|value2
G227|thai_name|กุ้ง, ลูกชิ้น, ลวก|
G227|english_name|Shrimp, meat ball, blanched|
G227|scientific_name|-|
G227|base_weight|Per 100 g|
G227|Energy, by calculation|230|kcal
G227|Moisture|56.4|g
G227|Protein, total|12.67|g
G227|Fat, total|7.30|g
G227|Carbohydrate, available|14.90|g
G227|Ash|2.80|g
G227|Calcium|30|mg
G227|Phosphorus|140|mg
G227|Sodium|694|mg
G227|Potassium|128|mg
G227|Iron|0.93|mg
G227|Sugars, total|2.93|g
G227|Fatty acids, total saturated|2.27|g
G227|Fatty acids, total monounsaturated|2.73|g
G227|Fatty acids, total polyunsaturated|1.51|g
G227|Cholesterol|104|mg
G228|thai_name|กุ้ง, ลูกชิ้น, ทอด|
G228|english_name|Shrimp, meat ball, fried|
G228|scientific_name|-|
G228|base_weight|Per 100 g|
G228|Energy, by calculation|256|kcal
G228|Moisture|51.5|g
G228|Protein, total|13.67|g
G228|Fat, total|10.30|g
G228|Carbohydrate, available|16.53|g
G228|Ash|3.23|g
G228|Calcium|37|mg
G228|Phosphorus|170|mg
G228|Sodium|719|mg
G228|Potassium|181|mg
G228|Iron|1.43|mg
G228|Sugars, total|4.63|g
G228|Fatty acids, total saturated|2.17|g
G228|Fatty acids, total monounsaturated|3.60|g
G228|Fatty acids, total polyunsaturated|3.32|g
G228|Cholesterol|113|mg
G196|thai_name|กุ้งจ่อม|
G196|english_name|Fermented shrimp (Kung-jom)|
G196|scientific_name|-|
G196|base_weight|Per 100 g|
G196|Energy, by calculation|54|kcal
G196|Moisture|72.3|g
G196|Protein, total|10.61|g
G196|True protein|3.65|g
G196|Fat, total|0.85|g
G196|Carbohydrate, available|0.07|g
G196|Dietary fibre|1.8|g
G196|Ash|14.35|g
G196|Calcium|484|mg
G196|Phosphorus|217|mg
G196|Magnesium|31|mg
G196|Sodium|3,904|mg
G196|Potassium|241|mg
G196|Iron|4.42|mg
G196|Copper|0.41|mg
G196|Zinc|0.93|mg
G229|thai_name|ข้าวเกรียบปลา|
G229|english_name|Fish, crispy rice|
G229|scientific_name|-|
G229|base_weight|Per 100 g|
G229|Energy, by calculation|507|kcal
G229|Moisture|1.5|g
G229|Protein, total|10.28|g
G229|Fat, total|25.96|g
G229|Carbohydrate, available|56.93|g
G229|Dietary fibre|2.1|g
G229|Ash|3.30|g
G229|Calcium|232|mg
G229|Sodium|779|mg
G229|Iron|1.80|mg
G229|Sugars, total|0.40|g
G229|Fatty acids, total saturated|10.67|g
G229|Fatty acids, total monounsaturated|10.31|g
G229|Fatty acids, total polyunsaturated|2.70|g
G229|Fatty acids, total omega-3 polyunsaturated|0.17|g
G229|Cholesterol|28|mg
G230|thai_name|เค็มบักนัด/เค็มหมากนัด (เค็มสับปะรด)|
G230|english_name|Fermented fish with pineapple pulp, salted (Kem-bug-nud)|
G230|scientific_name|-|
G230|base_weight|Per 100 g|
G230|Total energy - by calculation|94|kcal
G230|Moisture|72.1|g
G230|Protein, total|7.78|g
G230|True protein|1.36|g
G230|Fat, total|3.80|g
G230|Carbohydrate, total|7.16|g
G230|Ash|9.12|g
G230|Calcium|53|mg
G230|Phosphorus|105|mg
G230|Magnesium|18|mg
G230|Sodium|3,718|mg
G230|Potassium|297|mg
G230|Iron|0.39|mg
G230|Copper|0.02|mg
G230|Zinc|0.23|mg
G231|thai_name|ทูน่าสเปรด|
G231|english_name|Tuna, spread|
G231|scientific_name|-|
G231|base_weight|Per 100 g|
G231|Energy, by calculation|173|kcal
G231|Moisture|69.1|g
G231|Protein, total|8.95|g
G231|Fat, total|12.47|g
G231|Carbohydrate, available|5.57|g
G231|Dietary fibre|1.3|g
G231|Ash|2.65|g
G231|Calcium|140|mg
G231|Sodium|406|mg
G231|Iron|0.50|mg
G231|Sugars, total|6.35|g
G231|Fatty acids, total saturated|2.95|g
G231|Fatty acids, total monounsaturated|3.00|g
G231|Fatty acids, total polyunsaturated|5.83|g
G231|Fatty acids, total omega-3 polyunsaturated|0.64|g
G231|Fatty acids, total omega-6 polyunsaturated|0.13|g
G231|Cholesterol|36|mg
G232|thai_name|ปลา, ลูกชิ้น, ลวก|
G232|english_name|Fish, meat ball, blanched|
G232|scientific_name|-|
G232|base_weight|Per 100 g|
G232|Energy, by calculation|78|kcal
G232|Moisture|79.6|g
G232|Protein, total|12.80|g
G232|Fat, total|0.81|g
G232|Carbohydrate, available|4.81|g
G232|Ash|1.96|g
G232|Calcium|28|mg
G232|Phosphorus|101|mg
G232|Sodium|639|mg
G232|Potassium|116|mg
G232|Iron|0.38|mg
G232|Fatty acids, total saturated|0.53|g
G232|Fatty acids, total monounsaturated|0.30|g
G232|Fatty acids, total polyunsaturated|0.22|g
G232|Fatty acids, total omega-3 polyunsaturated|0.06|g
G232|Fatty acids, total omega-6 polyunsaturated|0.02|g
G232|Cholesterol|35|mg
G233|thai_name|ปลา, ลูกชิ้น, ทอด|
G233|english_name|Fish, meat ball, fried|
G233|scientific_name|-|
G233|base_weight|Per 100 g|
G233|Energy, by calculation|130|kcal
G233|Moisture|71.0|g
G233|Protein, total|16.47|g
G233|Fat, total|5.37|g
G233|Carbohydrate, available|3.90|g
G233|Ash|3.27|g
G233|Calcium|42|mg
G233|Phosphorus|114|mg
G233|Sodium|648|mg
G233|Potassium|119|mg
G233|Iron|0.97|mg
G233|Fatty acids, total saturated|1.37|g
G233|Fatty acids, total monounsaturated|1.88|g
G233|Fatty acids, total polyunsaturated|1.93|g
G233|Cholesterol|43|mg
G234|thai_name|ปลา, เส้น, ลูกชิ้น, ลวก|
G234|english_name|Fish, minced strip, blanched|
G234|scientific_name|-|
G234|base_weight|Per 100 g|
G234|Energy, by calculation|109|kcal
G234|Moisture|75.3|g
G234|Protein, total|15.23|g
G234|Fat, total|4.27|g
G234|Carbohydrate, available|2.33|g
G234|Ash|2.87|g
G234|Calcium|28|mg
G234|Phosphorus|138|mg
G234|Sodium|663|mg
G234|Potassium|123|mg
G234|Iron|0.53|mg
G234|Fatty acids, total saturated|1.59|g
G234|Fatty acids, total monounsaturated|1.70|g
G234|Fatty acids, total polyunsaturated|0.45|g
G234|Cholesterol|51|mg
G235|thai_name|ปลา, หนัง, ทอด, ปรุงรส|
G235|english_name|Fish, skin, fried, seasoned|
G235|scientific_name|-|
G235|base_weight|Per 100 g|
G235|Total energy - by calculation|546|kcal
G235|Moisture|2.2|g
G235|Protein, total|53.84|g
G235|Fat, total|35.80|g
G235|Carbohydrate, total|2.06|g
G235|Ash|6.15|g
G235|Calcium|170|mg
G235|Sodium|912|mg
G235|Iron|1.56|mg
G235|Copper|0.09|mg
G235|Zinc|1.20|mg
G235|Thiamin|0.02|mg
G235|Riboflavin|0.24|mg
G235|Sugars, total|1.10|g
G235|Fatty acids, total saturated|16.07|g
G235|Fatty acids, total monounsaturated|13.36|g
G235|Fatty acids, total polyunsaturated|3.60|g
G235|Fatty acids, total omega-3 polyunsaturated|0.03|g
G235|Fatty acids, total omega-6 polyunsaturated|0.29|g
G235|Cholesterol|242|mg
G236|thai_name|ปลา, อบน้ำผึ้ง, รสหวาน|
G236|english_name|Fish, baked with honey, sweet|
G236|scientific_name|-|
G236|base_weight|Per 100 g|
G236|Energy, by calculation|415|kcal
G236|Moisture|10.4|g
G236|Protein, total|9.20|g
G236|Fat, total|14.10|g
G236|Carbohydrate, available|62.10|g
G236|Dietary fibre|1.6|g
G236|Ash|2.60|g
G236|Sodium|531|mg
G236|Iron|3.40|mg
G236|Sugars, total|27.40|g
G236|Fatty acids, total saturated|10.77|g
G236|Fatty acids, total monounsaturated|1.60|g
G236|Fatty acids, total polyunsaturated|0.85|g
G236|Fatty acids, total omega-6 polyunsaturated|0.03|g
G236|Cholesterol|36|mg
G237|thai_name|ปลากราย, ลูกชิ้น|
G237|english_name|Spotted featherback, meatball|
G237|scientific_name|Chitala ornata|
G237|base_weight|Per 100 g|
G237|Energy, by calculation|81|kcal
G237|Moisture|77.7|g
G237|Protein, total|14.55|g
G237|Fat, total|1.05|g
G237|Carbohydrate, available|3.25|g
G237|Ash|3.45|g
G237|Calcium|68|mg
G237|Sodium|756|mg
G237|Iron|0.50|mg
G237|Thiamin|0.03|mg
G237|Riboflavin|0.03|mg
G237|Sugars, total|0.10|g
G237|Fatty acids, total saturated|0.55|g
G237|Fatty acids, total monounsaturated|0.33|g
G237|Fatty acids, total polyunsaturated|0.10|g
G237|Fatty acids, total omega-3 polyunsaturated|0.02|g
G237|Cholesterol|54|mg
G238|thai_name|ปลากราย, แหนม|
G238|english_name|Fermented spotted featherback (Nham)|
G238|scientific_name|Chitala ornata|
G238|base_weight|Per 100 g|
G238|Energy, by calculation|118|kcal
G238|Moisture|70.2|g
G238|Protein, total|16.37|g
G238|Fat, total|4.10|g
G238|Carbohydrate, available|2.43|g
G238|Dietary fibre|2.8|g
G238|Ash|4.17|g
G238|Calcium|125|mg
G238|Sodium|832|mg
G238|Iron|0.87|mg
G238|Fatty acids, total saturated|1.76|g
G238|Fatty acids, total monounsaturated|1.48|g
G238|Fatty acids, total polyunsaturated|0.62|g
G238|Fatty acids, total omega-3 polyunsaturated|0.12|g
G238|Fatty acids, total omega-6 polyunsaturated|0.43|g
G238|Cholesterol|41|mg
G239|thai_name|ปลาเกล็ดขาว, อบกรอบ, ปรุงรส|
G239|english_name|White scale, crispy, seasoning|
G239|scientific_name|-|
G239|base_weight|Per 100 g|
G239|Energy, by calculation|487|kcal
G239|Moisture|5.3|g
G239|Protein, total|41.70|g
G239|Fat, total|27.10|g
G239|Carbohydrate, available|17.95|g
G239|Dietary fibre|2.0|g
G239|Ash|5.95|g
G239|Calcium|1,193|mg
G239|Sodium|819|mg
G239|Iron|4.40|mg
G239|Sugars, total|13.60|g
G239|Fatty acids, total saturated|8.02|g
G239|Fatty acids, total monounsaturated|9.26|g
G239|Fatty acids, total polyunsaturated|8.11|g
G239|Fatty acids, total omega-6 polyunsaturated|0.65|g
G239|Cholesterol|146|mg
G197|thai_name|ปลาจ่อม, ดิบ|
G197|english_name|Fermented fish (Pla-jom), raw|
G197|scientific_name|-|
G197|base_weight|Per 100 g|
G197|Energy, by calculation|64|kcal
G197|Moisture|70.1|g
G197|Protein, total|10.97|g
G197|Fat, total|1.34|g
G197|Carbohydrate, available|0.54|g
G197|Dietary fibre|3.0|g
G197|Ash|14.06|g
G197|Calcium|575|mg
G197|Phosphorus|392|mg
G197|Magnesium|47|mg
G197|Sodium|4,436|mg
G197|Potassium|305|mg
G197|Iron|3.07|mg
G197|Copper|0.06|mg
G197|Zinc|1.60|mg
G197|Riboflavin|0.03|mg
G197|Niacin|1.38|mg
G198|thai_name|ปลาเจ่า, ปลาตะเพียน, ดิบ|
G198|english_name|Fermented fish (Pla-jao), common silver barb, raw|
G198|scientific_name|-|
G198|base_weight|Per 100 g|
G198|Energy, by calculation|94|kcal
G198|Moisture|75.0|g
G198|Protein, total|10.70|g
G198|Fat, total|2.70|g
G198|Carbohydrate, available|6.50|g
G198|Dietary fibre|0.4|g
G198|Ash|4.70|g
G198|Calcium|328|mg
G198|Phosphorus|218|mg
G198|Sodium|2,000|mg
G198|Potassium|214|mg
G198|Iron|1.20|mg
G198|Copper|0.14|mg
G198|Zinc|0.44|mg
G198|Riboflavin|0.08|mg
G198|Niacin|0.88|mg
G240|thai_name|ปลาฉิ้งฉ้าง/ไส้ตัน/กะตัก, กรอบ, ปรุงรส|
G240|english_name|Anchovy, crispy, seasoning|
G240|scientific_name|Encrasicholina sp.|
G240|base_weight|Per 100 g|
G240|Energy, by calculation|453|kcal
G240|Moisture|1.6|g
G240|Protein, total|65.37|g
G240|Fat, total|19.97|g
G240|Carbohydrate, available|0.38|g
G240|Dietary fibre|5.0|g
G240|Ash|7.69|g
G240|Calcium|663|mg
G240|Sodium|1,272|mg
G240|Iron|1.90|mg
G240|Sugars, total|17.20|g
G240|Fatty acids, total saturated|8.87|g
G240|Fatty acids, total monounsaturated|7.65|g
G240|Fatty acids, total polyunsaturated|2.25|g
G240|Fatty acids, total omega-3 polyunsaturated|0.38|g
G240|Fatty acids, total omega-6 polyunsaturated|0.04|g
G240|Cholesterol|214|mg
G241|thai_name|ปลาซาดีน, ทอด, รสเผ็ด|
G241|english_name|Sardines, fried, spicy|
G241|scientific_name|Sardina pilchardus|
G241|base_weight|Per 100 g|
G241|Energy, by calculation|339|kcal
G241|Moisture|28.0|g
G241|Protein, total|29.40|g
G241|Fat, total|15.90|g
G241|Carbohydrate, available|18.70|g
G241|Dietary fibre|1.7|g
G241|Ash|6.30|g
G241|Calcium|10|mg
G241|Sodium|1,018|mg
G241|Iron|1.10|mg
G241|Thiamin|0.36|mg
G241|Riboflavin|0.08|mg
G241|Sugars, total|9.90|g
G241|Fatty acids, total saturated|6.08|g
G241|Fatty acids, total monounsaturated|6.54|g
G241|Fatty acids, total polyunsaturated|2.35|g
G241|Fatty acids, total omega-3 polyunsaturated|2.21|g
G241|Fatty acids, total omega-6 polyunsaturated|0.12|g
G241|Cholesterol|79|mg
G242|thai_name|ปลาซาร์ดีน, ทอด, ราดพริก|
G242|english_name|Sardines, fried, with chilli sauce|
G242|scientific_name|Sardina pilchardus|
G242|base_weight|Per 100 g|
G242|Energy, by calculation|149|kcal
G242|Moisture|63.0|g
G242|Protein, total|14.90|g
G242|Fat, total|4.90|g
G242|Carbohydrate, available|10.40|g
G242|Dietary fibre|2.0|g
G242|Ash|4.80|g
G242|Calcium|248|mg
G242|Sodium|1,000|mg
G242|Iron|1.20|mg
G242|Thiamin|0.48|mg
G242|Riboflavin|0.04|mg
G242|Sugars, total|9.50|g
G242|Fatty acids, total saturated|2.25|g
G242|Fatty acids, total monounsaturated|1.26|g
G242|Fatty acids, total polyunsaturated|1.08|g
G242|Fatty acids, total omega-3 polyunsaturated|0.15|g
G242|Fatty acids, total omega-6 polyunsaturated|0.93|g
G242|Cholesterol|60|mg
G60|thai_name|ปลาซาดีน, ในซอสมะเขือเทศ, บรรจุกระป๋อง|
G60|english_name|Sardines, canned in tomato sauce|
G60|scientific_name|Sardina pilchardus|
G60|base_weight|Per 100 g|
G60|Energy, by calculation|84|kcal
G60|Moisture|78.4|g
G60|Protein, total|13.78|g
G60|Fat, total|2.27|g
G60|Carbohydrate, available|1.64|g
G60|Dietary fibre|1.1|g
G60|Ash|2.76|g
G60|Calcium|306|mg
G60|Sodium|371|mg
G60|Iron|1.46|mg
G60|Retinol|19|mcg
G60|Vitamin A; retinol activity equivalent|19|mcg
G60|Thiamin|0.18|mg
G60|Riboflavin|0.03|mg
G60|Sugars, total|0.25|g
G60|Fatty acids, total saturated|1.48|g
G60|Fatty acids, total monounsaturated|1.03|g
G60|Fatty acids, total polyunsaturated|0.56|g
G60|Fatty acids, total omega-3 polyunsaturated|0.02|g
G60|Fatty acids, total omega-6 polyunsaturated|0.20|g
G60|Cholesterol|56|mg
G61|thai_name|ปลาซาดีน, ในน้ำ, บรรจุกระป๋อง, เฉพาะเนื้อ|
G61|english_name|Sardines, canned in water, drained|
G61|scientific_name|Sardina pilchardus|
G61|base_weight|Per 100 g|
G61|Energy, by calculation|115|kcal
G61|Moisture|72.1|g
G61|Protein, total|22.71|g
G61|Fat, total|2.26|g
G61|Carbohydrate, available|0.89|g
G61|Ash|2.07|g
G61|Calcium|527|mg
G61|Sodium|87|mg
G61|Iron|1.72|mg
G61|Retinol|20|mcg
G61|Vitamin A; retinol activity equivalent|20|mcg
G62|thai_name|ปลาซาดีน, ในน้ำมัน, บรรจุกระป๋อง, เฉพาะเนื้อ|
G62|english_name|Sardines, canned in oil, drained|
G62|scientific_name|Sardina pilchardus|
G62|base_weight|Per 100 g|
G62|Energy, by calculation|134|kcal
G62|Moisture|69.8|g
G62|Protein, total|22.19|g
G62|Fat, total|4.94|g
G62|Carbohydrate, available|0.09|g
G62|Ash|2.99|g
G62|Calcium|518|mg
G62|Sodium|336|mg
G62|Iron|1.90|mg
G62|Retinol|16|mcg
G62|Vitamin A; retinol activity equivalent|16|mcg
G69|thai_name|ปลาซาบะ, นึ่งซีอิ้ว, บรรจุกระป๋อง|
G69|english_name|Saba, steamed with soy sauce, canned|
G69|scientific_name|Scomber sp.|
G69|base_weight|Per 100 g|
G69|Energy, by calculation|288|kcal
G69|Moisture|52.1|g
G69|Protein, total|12.27|g
G69|Fat, total|21.88|g
G69|Carbohydrate, available|10.28|g
G69|Dietary fibre|0.3|g
G69|Ash|3.15|g
G69|Calcium|140|mg
G69|Sodium|673|mg
G69|Iron|1.58|mg
G69|Retinol|34|mcg
G69|Vitamin A; retinol activity equivalent|34|mcg
G69|Sugars, total|1.53|g
G243|thai_name|ปลาแซลมอล, ในน้ำมันพืช|
G243|english_name|Salmon, canned in oil|
G243|scientific_name|Oncorhynchus sp.|
G243|base_weight|Per 100 g|
G243|Energy, by calculation|224|kcal
G243|Moisture|61.7|g
G243|Protein, total|19.80|g
G243|Fat, total|15.60|g
G243|Carbohydrate, available|0.70|g
G243|Dietary fibre|0.9|g
G243|Ash|1.30|g
G243|Calcium|10|mg
G243|Sodium|34|mg
G243|Iron|0.40|mg
G243|Thiamin|0.27|mg
G243|Riboflavin|0.04|mg
G243|Fatty acids, total saturated|3.20|g
G243|Fatty acids, total monounsaturated|4.41|g
G243|Fatty acids, total polyunsaturated|7.05|g
G243|Fatty acids, total omega-3 polyunsaturated|0.79|g
G243|Fatty acids, total omega-6 polyunsaturated|0.03|g
G243|Cholesterol|44|mg
G244|thai_name|ปลาดุก, อบกรอบ, ปรุงรส|
G244|english_name|Walking catfish, crispy, seasoned|
G244|scientific_name|Clarias batrachus|
G244|base_weight|Per 100 g|
G244|Energy, by calculation|399|kcal
G244|Moisture|17.1|g
G244|Protein, total|30.80|g
G244|Fat, total|17.50|g
G244|Carbohydrate, available|29.10|g
G244|Dietary fibre|1.2|g
G244|Ash|4.30|g
G244|Calcium|218|mg
G244|Sodium|739|mg
G244|Iron|2.20|mg
G244|Sugars, total|26.00|g
G244|Fatty acids, total saturated|7.10|g
G244|Fatty acids, total monounsaturated|7.11|g
G244|Fatty acids, total polyunsaturated|2.17|g
G244|Fatty acids, total omega-6 polyunsaturated|0.10|g
G244|Cholesterol|90|mg
G245|thai_name|ปลาดุกแดดเดียว|
G245|english_name|Walking catfish, marinated, sun-dried|
G245|scientific_name|Clarias batrachus|
G245|base_weight|Per 100 g|
G245|Energy, by calculation|166|kcal
G245|Moisture|66.8|g
G245|Protein, total|20.20|g
G245|Fat, total|9.50|g
G245|Ash|4.10|g
G245|Calcium|28|mg
G245|Sodium|817|mg
G245|Iron|0.80|mg
G245|Fatty acids, total saturated|3.32|g
G245|Fatty acids, total monounsaturated|3.81|g
G245|Fatty acids, total polyunsaturated|1.87|g
G245|Fatty acids, total omega-3 polyunsaturated|0.30|g
G245|Fatty acids, total omega-6 polyunsaturated|0.08|g
G245|Cholesterol|93|mg
G82|thai_name|ปลาทู, เค็ม|
G82|english_name|Short-bodied mackerel, salted (Pla-too-khem)|
G82|scientific_name|Rastrelliger brachysoma|
G82|base_weight|Per 100 g|
G82|Energy, by calculation|145|kcal
G82|Moisture|54.8|g
G82|Protein, total|24.37|g
G82|Fat, total|4.22|g
G82|Carbohydrate, available|2.35|g
G82|Ash|14.28|g
G82|Calcium|131|mg
G82|Phosphorus|50|mg
G82|Thiamin|0.10|mg
G82|Riboflavin|0.24|mg
G90|thai_name|ปลาทู, ในซอสมะเขือเทศและพริก, บรรจุกระป๋อง|
G90|english_name|Mackerel, canned in tomato sauce and chilli sauce|
G90|scientific_name|Rastrelliger brachysoma|
G90|base_weight|Per 100 g|
G90|Energy, by calculation|101|kcal
G90|Moisture|75.4|g
G90|Protein, total|15.23|g
G90|Fat, total|3.28|g
G90|Carbohydrate, available|1.78|g
G90|Dietary fibre|1.7|g
G90|Ash|2.61|g
G90|Calcium|276|mg
G90|Sodium|389|mg
G90|Iron|2.12|mg
G90|Retinol|25|mcg
G90|Vitamin A; retinol activity equivalent|25|mcg
G92|thai_name|ปลาทู, ในน้ำมัน, บรรจุกระป๋อง, เฉพาะเนื้อ|
G92|english_name|Mackerel, canned in oil, oil excluded|
G92|scientific_name|Rastrelliger brachysoma|
G92|base_weight|Per 100 g|
G92|Energy, by calculation|140|kcal
G92|Moisture|68.3|g
G92|Protein, total|23.47|g
G92|Fat, total|4.94|g
G92|Carbohydrate, available|0.30|g
G92|Ash|2.97|g
G92|Calcium|506|mg
G92|Sodium|414|mg
G92|Iron|2.24|mg
G92|Retinol|17|mcg
G92|Vitamin A; retinol activity equivalent|17|mcg
G84|thai_name|ปลาทูน่า, ในน้ำ, บรรจุกระป๋อง, เฉพาะเนื้อ|
G84|english_name|Tuna, canned in water, liquid excluded|
G84|scientific_name|Thunnus thynnus|
G84|base_weight|Per 100 g|
G84|Energy, by calculation|111|kcal
G84|Moisture|73.0|g
G84|Protein, total|26.05|g
G84|Fat, total|0.79|g
G84|Ash|0.91|g
G84|Calcium|10|mg
G84|Sodium|95|mg
G84|Iron|1.15|mg
G84|Retinol|13|mcg
G84|Vitamin A; retinol activity equivalent|13|mcg
G84|Fatty acids, total saturated|0.35|g
G84|Fatty acids, total monounsaturated|0.14|g
G84|Fatty acids, total polyunsaturated|0.14|g
G84|Fatty acids, total omega-3 polyunsaturated|0.10|g
G84|Fatty acids, total omega-6 polyunsaturated|0.03|g
G84|Cholesterol|57|mg
G83|thai_name|ปลาทูน่า, ในน้ำเกลือ, บรรจุกระป๋อง, เฉพาะเนื้อ|
